STATION,STNAME,SHORTNAME,GAUGE,DATUM,CATCHAREA,ZONE,EASTING,NORTHING,GRDATUM,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVACC,FIELD,LAB,ACTIVE,COMMENCED,CEASED,REGION
234605,LAKE GNARPURT @ GNARPURT,LAKE GNARPURT,.000,AHD,.00000,54,712242.000,5783572.000,UTM,-38.070606970,143.419547500,WGS84,9,.000,1,Y,N,1,1966-08-01,NULL,234
234606,LAKE COLONGULAC @ CAMPERDOWN,LAKE COLANGULAC,.000,AHD,.00000,54,688277.000,5769980.000,UTM,-38.198326650,143.150126290,WGS84,9,.000,1,Y,N,1,1965-04-30,NULL,234
234607,LAKE GNOTUK @ CAMPERDOWN,LAKE GNOTUK,.000,AHD,.00000,54,683790.000,5766708.000,UTM,-38.228722900,143.099763780,WGS84,9,.000,1,Y,N,1,1964-12-18,NULL,234
234608,LAKE BULLEM MERRI @ CAMPERDOWN (SOUTH END),LAKE BULLEN MERRI,.000,AHD,.00000,54,683601.000,5763146.000,UTM,-38.260842420,143.098528340,WGS84,9,.000,1,Y,N,1,1978-05-04,NULL,234
234609,LAKE TOOLIOROOK @ LISMORE,LAKE TOOLIOROOK,.000,AHD,.00000,54,700628.000,5794148.000,UTM,-37.978013840,143.284288000,WGS84,9,.000,1,Y,N,1,1965-07-19,NULL,234
234610,LAKE BOOKAR @ CAMPERDOWN,LAKE BOOKAR,.000,NULL,.00000,54,684509.000,5776360.000,UTM,-38.141645180,143.105468430,WGS84,9,.000,1,Y,N,1,1979-07-20,NULL,234
234611,LAKE KARIAH @ CAMPERDOWN,LAKE KARIAH,.000,AHD,.00000,54,693926.000,5772855.000,UTM,-38.171235990,143.213810040,WGS84,9,.000,1,Y,N,1,1979-07-20,NULL,234
234617,LAKE COLAC (H.G.) AT COLAC TOWNSHIP,LAKE COLAC,NULL,NULL,NULL,54,724956.000,5756782.000,MGA94,-38.308871405,143.572846464,GDA94,NULL,.000,NULL,N,N,1,2018-05-21,NULL,234
234801,RAINGAUGE (LAKE COLAC) @ COLAC,R.G. COLAC,NULL,NULL,NULL,54,726384.700,5753417.200,MGA94,-38.338840000,143.590280000,GDA94,NULL,.000,NULL,NULL,N,1,2016-01-29,NULL,234
235202,GELLIBRAND RIVER @ UPPER GELLIBRAND,GELLIBRAND @ GELLI.,.000,ARB,53.00000,54,731446.000,5728372.000,UTM,-38.562849370,143.656348160,WGS84,9,.000,1,Y,Y,1,1949-08-25,NULL,235
235203,CURDIES RIVER @ CURDIE,CURDIES @ CURDIE,3.897,AHD,790.00000,54,671064.000,5742982.000,UTM,-38.444980550,142.960194500,WGS84,9,15.000,9,Y,Y,1,1955-10-05,NULL,235
235204,LITTLE AIRE CREEK @ BEECH FOREST,LITTLE AIRE @ BEECH,.000,ARB,11.00000,54,720083.000,5718476.000,UTM,-38.654830500,143.529181480,WGS84,9,420.000,9,Y,N,1,1955-04-14,NULL,235
235205,ARKINS CREEK WEST BRANCH @ WYELANGTA,ARKINS @ WYELANGTA,343.045,AHD,4.43000,54,712640.000,5720374.000,UTM,-38.639559220,143.443139690,WGS84,9,.000,1,Y,Y,1,1958-02-13,NULL,235
235209,AIRE RIVER @ BEECH FOREST,AIRE @ BEECH FOREST,.000,ARB,21.00000,54,724574.000,5716833.000,UTM,-38.668494990,143.581274930,WGS84,9,297.000,9,Y,Y,1,1964-03-12,NULL,235
235210,LARDNER CREEK @ GELLIBRAND,LARDNER @ GELLIBRAND,65.249,AHD,52.00000,54,721780.000,5731882.000,UTM,-38.533712700,143.544398820,WGS84,9,.000,1,Y,N,1,1964-06-18,NULL,235
235211,KENNEDYS CREEK @ KENNEDYS CREEK,KENNEDYS @ KENNEDYS,.000,ARB,268.00000,54,696535.000,5726391.000,UTM,-38.589093950,143.256540200,WGS84,9,.000,1,Y,Y,1,1964-06-17,NULL,235
235216,CUMBERLAND RIVER @ LORNE,CUMBERLAND @ LORNE,.000,ARB,38.00000,54,756757.000,5726523.000,UTM,-38.572541320,143.947188640,WGS84,9,.000,1,Y,Y,1,1966-05-01,NULL,235
235219,AIRE RIVER @ WYELANGTA,AIRE @ WYELANGTA,.000,ARB,90.00000,54,715422.000,5713234.000,UTM,-38.703171800,143.477291890,WGS84,9,.000,1,Y,N,1,1967-03-29,NULL,235
235222,SALT CREEK @ ALCOA,ANGLESEA @ ANGLESEA,.000,ARB,52.00000,55,253472.000,5747581.000,MGA94,-38.386024853,144.177481455,GDA94,1,.000,1,N,N,1,1967-06-08,NULL,235
235224,GELLIBRAND RIVER @ BURRUPA,GELLIBRAND @ BURRUPA,1.098,AHD,1046.00000,54,695504.000,5713931.000,UTM,-38.701522970,143.248216100,WGS84,9,.000,1,Y,Y,1,1969-03-20,NULL,235
235225,GELLIBRAND RIVER @ CARLISLE RIVER (PUMPING STATION),GELLIBRAND @CARLIS.P,.000,NULL,495.00000,54,706301.990,5729478.946,NULL,-38.559074000,143.367681000,WGS84,1,.000,1,N,N,1,1969-12-01,NULL,235
235227,GELLIBRAND RIVER @ BUNKERS HILL,GELLIBRAND @ BUNKERS,49.783,AHD,311.00000,54,716447.566,5733095.498,UTM,-38.524100000,143.482900000,WGS84,9,.000,1,Y,Y,1,1970-03-10,NULL,235
235231,Gellibrand River @ Raffertys Lane Gellibrand,Gellibrand @ Raffert,NULL,NULL,NULL,54,723425.900,5732310.000,MGA,-38.529581193,143.563141418,GDA94,GPS,76.000,GPS,N,N,1,2022-05-27,NULL,235
235232,PAINKALAC CREEK @ PAINKALAC CREEK DAM,PAINKALAC CREEK DAM,18.578,AHD,36.00000,55,244326.000,5741054.000,UTM,-38.442070780,144.070535360,WGS84,9,.000,1,Y,N,1,1974-03-26,NULL,235
235233,BARHAM RIVER EAST BRANCH @ APOLLO BAY PARADISE,BARHAM EAST @ APOLLO,.000,ARB,43.00000,54,728101.000,5707121.000,UTM,-38.755023960,143.624973050,WGS84,9,.000,1,Y,N,1,1977-10-12,NULL,235
235234,LOVE CREEK @ GELLIBRAND,LOVE @ GELLIBRAND,90.924,AHD,75.00000,54,724325.000,5737426.000,UTM,-38.483162250,143.571792410,WGS84,9,.000,1,Y,Y,1,1979-05-02,NULL,235
235237,SCOTTS CREEK @ CURDIE (DIGNEYS BRIDGE),SCOTTS @ CURDIE,6.827,AHD,361.00000,54,673554.000,5742621.000,UTM,-38.447706040,142.988810800,WGS84,9,.000,1,Y,Y,1,1982-04-27,NULL,235
235239,TEN MILE CREEK @ KAWARREN,TEN MILE @ KAWARREN,.000,NULL,11.00000,54,726617.000,5739959.000,UTM,-38.459778300,143.597225600,WGS84,9,.000,1,N,N,1,1985-04-17,NULL,235
235240,YAHOO CREEK @ KAWARREN,YAHOO @ KAWARREN,.000,ARB,15.00000,54,725196.300,5737752.800,NULL,-38.480000000,143.581666700,NULL,1,.000,1,N,N,1,1985-03-25,NULL,235
235249,WEST GELLIBRAND RESERVOIR @ SPILLWAY,W GELLIBRAND SPILL'Y,339.999,AHD,.00000,54,731067.000,5724368.000,UTM,-38.598993140,143.653329420,WGS84,9,.000,0,Y,N,1,1999-06-21,NULL,235
235250,OLANGOLAH WEIR @ SPILLWAY,OLANGOLAH WEIR,.000,GAU,.00000,54,733535.000,5722851.000,UTM,-38.612003470,143.682149330,WGS84,9,.000,0,Y,N,1,1999-06-22,NULL,235
235255,THOMPSON CREEK @ GHAZEEPORE,THOMPSON C GHAZEEPOR,.000,ARB,184.00000,55,263241.000,5760738.000,UTM,-38.270087940,144.293635770,WGS84,9,.000,1,Y,N,1,1994-07-26,NULL,235
235256,ST. GEORGE RIVER @ ALLENVALE RESERVOIR (H.G.),ALLENVALE RES H.G.,.000,AHD,.00000,54,756682.000,5730371.000,UTM,-38.537930690,143.944914320,WGS84,9,.000,0,Y,N,1,1999-03-26,NULL,235
235257,PAINKALAC CREEK @ U/S PAINKALAC DAM,PAINKALAC DAM,.000,GAU,.00000,55,242163.000,5741639.000,UTM,-38.436183680,144.045997250,WGS84,9,.000,0,Y,N,1,1999-03-25,NULL,235
235258,GELLIBRAND RIVER D/S SOUTH OTWAY PUMPS BRIDGE,GELLIBRAND R OTWAY,.000,GAU,.00000,54,697075.000,5721317.000,ANG,-38.634665010,143.264172200,AGD66,1,.000,1,N,N,1,1998-01-08,NULL,235
235260,ANGLESEA RIVER (MARSHY CREEK) @ ALCOA,NULL,NULL,NULL,NULL,55,253092.000,5747162.000,MGA94,-38.389691603,144.172988764,GDA94,NULL,.000,NULL,N,N,1,2009-09-02,NULL,235
235264,PAIKALAC CREEK @ PAINKALAC RES. H.G.,PAINKALAC RES HG,.000,AHD,.00000,55,244038.000,5740993.000,UTM,-38.442537290,144.067217270,WGS84,9,.000,0,Y,N,1,2003-12-10,NULL,235
235265,MARINGO BASIN @ MARINGO RES. H.G.,MARINGO BASIN H.G.,.000,NULL,.00000,54,730692.000,5704358.000,UTM,-38.779223240,143.655683090,WGS84,9,.000,1,Y,N,1,2002-05-01,NULL,235
235266,GELLIBRAND RIVER D/S WEST GELLIBRAND DAM,GELLIBRAND R D/S DAM,.000,ARB,.00000,54,731200.000,5725047.000,UTM,-38.592845990,143.654629840,WGS84,9,.000,0,Y,N,1,2004-09-30,NULL,235
235267,OLANGOLAH CREEK D/S OLANGOLAH RESERVOIR,OLANGOLAH C D/S RES.,.000,ARB,.00000,54,733398.000,5723139.000,UTM,-38.609446930,143.680480950,WGS84,9,.000,1,Y,N,1,2004-09-30,NULL,235
235268,CURDIES RIVER @ PETERBOROUGH,CURDIES @ PETERB'RGH,.000,ARB,.00000,54,662313.000,5729965.000,UTM,-38.563818090,142.862997350,WGS84,9,5.000,9,Y,N,1,2008-10-03,NULL,235
235269,GELLIBRAND RIVER @ PRINCETOWN,GELLIBRAND @ PRNCTWN,.000,AHD,.00000,54,687424.000,5714665.000,UTM,-38.696662210,143.155163290,WGS84,9,3.000,9,Y,N,1,2008-11-01,NULL,235
235270,UPPER ANGLESEA RIVER (V-NOTCH) @ AARC,NULL,NULL,NULL,NULL,55,247044.000,5753546.000,MGA94,-38.330540568,144.106112470,GDA94,NULL,.000,NULL,N,N,1,2009-07-22,NULL,235
235271,UPPER ANGLESEA RIVER (POOL) @ AARC,NULL,NULL,NULL,NULL,55,246682.000,5753606.000,MGA94,-38.329898291,144.101997509,GDA94,NULL,.000,NULL,N,N,1,2009-08-07,NULL,235
235272,ANGLESEA WETLANDS @ ALLARDYLE TRACK,NULL,NULL,NULL,NULL,55,253041.000,5748034.000,MGA94,-38.381828384,144.172711320,GDA94,NULL,.000,NULL,N,N,1,2009-09-04,NULL,235
235273,BREAKFAST CREEK @ BRIDGE ON BREAKFAST CREEK ROAD,NULL,NULL,NULL,NULL,55,243434.000,5747656.000,MGA94,-38.382527499,144.062719945,GDA94,NULL,.000,NULL,N,N,1,2009-07-20,NULL,235
235274,BREAKFAST CREEK TRIBUTARY @ V-NOTCH,NULL,NULL,NULL,NULL,55,242895.000,5748151.000,MGA94,-38.377917585,144.056737446,GDA94,NULL,.000,NULL,N,N,1,2009-10-02,NULL,235
235275,SALT CREEK (POOL) ABOVE SWAMP @ DENHAM TRACK,NULL,NULL,NULL,NULL,55,245571.000,5746837.000,MGA94,-38.390509250,144.086859941,GDA94,NULL,.000,NULL,N,N,1,2009-09-04,NULL,235
235276,SALT CREEK @ DENHAMS TRACK,NULL,NULL,NULL,NULL,55,245536.000,5746838.000,MGA94,-38.390490293,144.086460042,GDA94,NULL,.000,NULL,N,N,1,2010-06-18,NULL,235
235277,ANGLESEA RIVER @ GUMFLATS ROAD,NULL,NULL,NULL,NULL,55,250783.000,5751988.000,MGA94,-38.345611773,144.148288202,GDA94,NULL,.000,NULL,N,N,1,2010-05-26,NULL,235
235278,ANGLESEA RIVER @ GREAT OCEAN ROAD BRIDGE,ANGLESEA R GR OCEAN,NULL,NULL,NULL,55,254291.000,5745475.000,UTM,-38.405074090,144.186127900,GDA94,NULL,.000,NULL,Y,N,1,2011-10-14,NULL,235
235279,APOLLO BAY BASIN,APOLLO BAY BASIN,NULL,NULL,NULL,54,730560.300,5705922.900,UTM,-38.765170460,143.653646200,GDA94,NULL,.000,NULL,N,N,1,2014-05-19,NULL,235
235280,ANGLESEA SWAMP @ VEGETATION SITE P7 TRANSECT,NULL,NULL,NULL,NULL,55,252903.000,5750702.000,MGA94,-38.357774750,144.172068731,GDA94,NULL,.000,NULL,N,N,1,2016-05-20,NULL,235
235282,CURDIES RIVER AT COBDEN-STONEYFORD ROAD,CURDIES RV COBDEN RD,NULL,NULL,NULL,54,687219.597,5753908.432,MGA94,-38.343423000,143.142320000,GDA94,NOT,.000,NOT,N,N,1,2017-12-15,NULL,235
235283,Aire River @ Horden Vale,Aire R @ Horden,NULL,NULL,NULL,54,715159.081,5702271.923,UTM,-38.802064872,143.477696176,GDA94,GPS,2.074,GPS,Y,N,1,2020-06-30,NULL,235
235600,LAKE PURRUMBETE @ CAMPERDOWN,LAKE PURRUMBETE,15.000,ARB,.00000,54,694176.657,5759379.485,UTM,-38.292539000,143.220358000,WGS84,9,.000,1,Y,N,1,1965-07-22,NULL,235
235801,RAIN GAUGE @ AV2,NULL,NULL,NULL,NULL,55,253085.000,5747168.000,MGA94,-38.389635663,144.172910811,GDA94,NULL,.000,NULL,N,N,1,2016-01-12,NULL,235
235805,RAIN GAUGE @ AARC,NULL,NULL,NULL,NULL,55,246908.000,5752852.000,MGA94,-38.336748770,144.104309632,GDA94,NULL,.000,NULL,N,N,1,2010-06-03,NULL,235
235806,RAIN GAUGE @ BREAKFAST CREEK,NULL,NULL,NULL,NULL,55,243333.000,5747488.000,MGA94,-38.384010605,144.061503832,GDA94,NULL,.000,NULL,N,N,1,2010-06-22,NULL,235
236202,HOPKINS RIVER @ WICKLIFFE,HOPKINS @ WICKLIFFE,197.623,AHD,1347.00000,54,652038.000,5826564.000,UTM,-37.695420790,142.724511900,WGS84,9,.000,1,Y,N,1,1920-06-10,NULL,236
236203,MOUNT EMU CREEK @ SKIPTON,MOUNT EMU @ SKIPTON,270.480,NULL,1251.00000,54,708099.000,5826199.000,UTM,-37.687698560,143.360067370,WGS84,9,.000,1,Y,N,1,1920-06-15,NULL,236
236204,FIERY CREEK @ STREATHAM,FIERY @ STREATHAM,236.221,AHD,956.00000,54,682157.644,5827608.817,UTM,-37.680520000,143.065700000,WGS84,9,.000,1,Y,N,1,1920-06-04,NULL,236
236205,MERRI RIVER @ WOODFORD,MERRI @ WOODFORD,.000,GAU,899.00000,54,629661.000,5757969.000,UTM,-38.316882580,142.483079700,WGS84,9,12.000,9,Y,Y,1,1948-08-01,NULL,236
236209,HOPKINS RIVER @ HOPKINS FALLS,HOPKINS @ HOPKINS F.,.000,ARB,8355.00000,54,642039.000,5755706.000,UTM,-38.335437320,142.625191100,WGS84,9,.000,1,Y,Y,1,1955-05-23,NULL,236
236210,HOPKINS RIVER @ FRAMLINGHAM,HOPKINS @FRAMLINGHAM,.000,ARB,5157.00000,54,649033.000,5765747.000,UTM,-38.243794220,142.703020200,WGS84,9,.000,1,Y,N,1,1955-06-10,NULL,236
236212,BRUCKNELL CREEK @ CUDGEE,BRUCKNELL @ CUDGEE,14.146,AHD,223.00000,54,644355.000,5754492.000,UTM,-38.345967710,142.651916270,WGS84,9,.000,1,Y,N,1,1965-06-04,NULL,236
236213,MOUNT EMU CREEK @ MENA PARK,MOUNT EMU @MENA PARK,.000,AHD,452.00000,54,717827.356,5843415.887,UTM,-37.530400000,143.465180000,WGS84,9,.000,1,Y,N,1,1966-12-14,NULL,236
236215,BURRUMBEET CREEK @ LAKE BURRUMBEET,BURRUMBEET @ LAKE,.000,ARB,166.00000,54,736437.945,5843559.980,UTM,-37.524520000,143.675550000,WGS84,9,.000,1,N,Y,1,1975-12-03,NULL,236
236216,MOUNT EMU CREEK @ TAROON (AYRFORD ROAD BRIDGE),MOUNT EMU @ TAROON,93.358,AHD,2877.00000,54,664494.000,5758581.000,UTM,-38.305592150,142.881290200,WGS84,9,.000,1,Y,Y,1,1977-10-10,NULL,236
236219,HOPKINS RIVER @ ARARAT,HOPKINS R @ ARARAT,.000,ARB,258.00000,54,672030.892,5868315.530,UTM,-37.315772000,142.941403000,WGS84,9,.000,1,Y,N,1,1989-05-31,NULL,236
236228,MUSICAL GULLY CREEK @ MUSICAL GULLY RESERVOIR H.G.,MUSICAL GULLY RES.,NULL,NULL,NULL,54,710646.000,5860529.000,UTM,-37.377949250,143.379083600,WGS84,9,445.000,9,N,N,1,2009-06-25,NULL,236
236230,LONG GULLY CREEK @ THE GLUT,LONG GULLY CK @ GLUT,NULL,NULL,NULL,54,700465.000,5869999.000,ANG,-37.294911360,143.261621000,AGD66,1,.000,1,N,N,1,2000-05-30,NULL,236
236231,CAVE HILL CREEK @ MOUNT COLE,CAVE HILL CK MT COLE,NULL,NULL,NULL,54,701225.401,5868941.712,ANG,-37.304270000,143.270480000,WGS84,1,.000,1,N,N,1,2000-05-30,NULL,236
236232,SIDESPRING CREEK @ MT COLE,SIDESPRING CK,NULL,NULL,NULL,54,701045.000,5870384.000,MGA94,-37.291318530,143.268055700,GDA94,1,.000,1,N,N,1,2007-11-26,NULL,236
236238,MT EMU CREEK @ GUTHRIES BRIDGE,MT EMU @ GUTHRIES B,NULL,NULL,NULL,54,719053.359,5830630.817,MGA94,-37.645370000,143.482880000,GDA94,NULL,.000,NULL,NULL,NUL,1,2018-06-05,NULL,236
236600,LAKE BOLAC @ LAKE BOLAC,LAKE BOLAC,.000,ARB,.00000,54,664276.000,5820577.000,UTM,-37.747243440,142.864610100,WGS84,9,.000,1,Y,N,1,1962-11-06,NULL,236
236602,LAKE BURRUMBEET @ BURRUMBEET,LAKE BURRUMBEET,.000,AHD,.00000,54,735938.350,5847338.144,ANG,-37.490630000,143.668690000,WGS84,1,.000,1,n,Y,1,1965-06-28,NULL,236
236603,LAKE GOLDSMITH @ BEAUFORT,LAKE GOLDSMITH @ BEA,340.270,AHD,.00000,54,708565.000,5840451.000,UTM,-37.559242630,143.361282600,WGS84,9,.000,1,Y,N,1,1965-07-19,NULL,236
236606,LAKE BUNINJON @ CALVERT,LAKE BUNINJON @ CALV,.000,NULL,.00000,54,658600.477,5850365.472,UTM,-37.479880000,142.793760000,WGS84,9,.000,1,N,Y,1,1991-06-26,NULL,236
236610,CHINAMAN SWAMP @ WESTMERE,CHINAMAN SWAMP @ WES,.000,ARB,.00000,54,677153.561,5826519.776,UTM,-37.691310000,143.009250000,WGS84,9,.000,1,Y,N,1,1995-10-04,NULL,236
236611,MYUNA LANE SWAMP @ WOORNDOO,MYUNA LANE SWAMP @ W,.000,ARB,.00000,54,655284.000,5813221.000,UTM,-37.815083340,142.764167200,WGS84,9,.000,1,N,Y,1,1899-12-30,NULL,236
236805,Cave Hill Camp Rain Gauge @ Cave Hill,Cave Hill Camp RG,NULL,NULL,NULL,54,702325.689,5869088.071,AMG66VIC,-37.302713000,143.282846000,GDA94,GPS,.000,NOT,N,N,1,2019-06-28,NULL,236
237200,MOYNE RIVER @ TOOLONG,MOYNE @ TOOLONG,.000,ARB,570.00000,54,607213.000,5757970.000,UTM,-38.319910570,142.226428500,WGS84,9,.000,1,Y,Y,1,1948-06-02,NULL,237
237202,FITZROY RIVER @ HEYWOOD,FITZROY @ HEYWOOD,23.820,AHD,234.00000,54,554340.200,5780019.300,UTM,-38.125904160,141.619984010,WGS84,9,.000,1,Y,N,1,1948-07-29,NULL,237
237205,DARLOT CREEK @ HOMERTON BRIDGE,DARLOT @ HOMERTON,20.370,AHD,760.00000,54,567428.800,5777200.000,UTM,-38.150428000,141.769572000,WGS84,9,.000,1,Y,N,1,1963-01-10,NULL,237
237206,EUMERALLA RIVER @ CODRINGTON,EUMERALLA @ CODRINGT,9.962,AHD,502.00000,54,582617.000,5765175.000,UTM,-38.257471490,141.944362900,WGS84,9,.000,1,Y,N,1,1964-02-27,NULL,237
237207,SURRY RIVER @ HEATHMERE,SURRY @ HEATHMERE,1.983,AHD,310.00000,54,558037.000,5766952.000,UTM,-38.243436470,141.663214900,WGS84,9,.000,1,Y,Y,1,1970-04-20,NULL,237
237208,MOYNE RIVER @ WILLATOOK,MOYNE @ WILLATOOK,56.952,AHD,245.00000,54,610230.300,5774930.000,NULL,-38.166666670,142.258333300,NULL,1,.000,1,N,N,1,1974-05-20,1985-01-07 00:00:00.000,237
237221,Moyne River_Southern Ocean @ Gipps Street Bridge,Moyne R @ Sth Ocean,NULL,NULL,NULL,54,608426.395,5751225.232,,-38.380472960,142.241376500,NULL,NULL,.000,NULL,N,N,1,2021-03-31,NULL,237
237801,Raingauge @ Gerrigerup,RG @ Gerrigerup,NULL,NULL,NULL,54,606867.936,5792703.984,NULL,-38.006915383,142.217299239,NULL,NULL,.000,NULL,N,N,1,2020-11-25,NULL,237
238202,GLENELG RIVER @ SANDFORD,GLENELG @ SANDFORD,32.799,AHD,9420.00000,54,537881.000,5836356.000,UTM,-37.619030010,141.429087300,WGS84,9,.000,1,Y,Y,1,1889-04-01,NULL,238
238204,WANNON RIVER @ DUNKELD,WANNON @ DUNKELD,219.734,AHD,671.00000,54,617891.753,5834262.310,UTM,-37.631080000,142.336070000,WGS84,9,.000,1,Y,Y,1,1920-06-09,NULL,238
238205,GLENELG RIVER @ ROCKLANDS RESERVOIR,GLENELG @ ROCKLANDS,.000,AHD,1355.00000,54,584600.000,5878461.000,UTM,-37.236409600,141.953763100,WGS84,9,.000,1,Y,N,1,1941-03-21,NULL,238
238206,GLENELG RIVER @ DARTMOOR,GLENELG R DARTMOOR,.000,GAU,11914.00000,54,524714.500,5802486.400,UTM,-37.924712190,141.281206350,WGS84,9,.000,0,Y,Y,1,1948-06-01,NULL,238
238207,WANNON RIVER @ JIMMY CREEK,WANNON @ JIMMY,300.423,AHD,40.00000,54,633083.987,5862845.031,UTM,-37.371460000,142.503020000,WGS84,9,.000,1,Y,N,1,1950-01-26,NULL,238
238208,JIMMY CREEK @ JIMMY CREEK,JIMMY @ JIMMY,308.217,ARB,23.00000,54,633549.118,5862686.679,UTM,-37.372820000,142.508300000,WGS84,9,.000,1,Y,Y,1,1950-01-25,NULL,238
238210,GLENELG RIVER @ HARROW,GLENELG HARROW B EC,.000,NULL,.00000,54,552365.993,5886006.015,UTM,-37.170771000,141.589857000,WGS84,9,.000,1,Y,N,1,1957-08-01,NULL,238
238211,GLENELG RIVER @ DERGHOLM,GLENELG R @ DERGHOLM,.000,ARB,.00000,54,521490.000,5864410.000,UTM,-37.366710270,141.242751500,WGS84,9,.000,1,Y,N,1,1957-05-01,NULL,238
238212,GLENELG RIVER @ CASTERTON,GLENELG @ CASTERTON,38.453,AHD,4810.00000,54,536100.000,5840417.000,UTM,-37.582425920,141.408943700,WGS84,9,.000,1,N,Y,1,1956-08-29,NULL,238
238218,WANNON RIVER @ WANNON FALLS,WANNON @ WANNON FALL,119.106,AHD,2243.00000,54,574137.000,5830011.000,UTM,-37.673967870,141.840691600,WGS84,9,.000,1,Y,N,1,1963-07-09,NULL,238
238219,GRANGE BURN @ MORGIANA,GRANGE @ MORGIANA,74.415,AHD,997.00000,54,573385.000,5826157.000,UTM,-37.708762080,141.832553210,WGS84,9,.000,1,Y,N,1,1963-07-08,NULL,238
238220,DUNDAS RIVER @ CAVENDISH,DUNDAS @ CAVENDISH,195.609,AHD,211.00000,54,588684.000,5846372.000,UTM,-37.525301920,142.003658400,WGS84,9,.000,1,Y,N,1,1963-07-11,NULL,238
238223,WANDO RIVER @ WANDO VALE,WANDO @ WANDO VALE,64.488,AHD,174.00000,54,537665.000,5849998.000,UTM,-37.495953220,141.425961200,WGS84,9,.000,1,Y,Y,1,1964-04-15,NULL,238
238224,GLENELG R @ FULHAM BRIDGE,GLENELG R FULHAM BR,.000,NULL,2010.00000,54,575506.005,5888371.000,UTM,-37.147871000,141.850248000,WGS84,9,.000,1,Y,Y,1,1964-03-06,NULL,238
238228,WANNON RIVER @ HENTY,WANNON @ HENTY,44.799,AHD,4159.00000,54,544605.000,5833425.000,UTM,-37.645127000,141.505614800,WGS84,9,.000,1,Y,Y,1,1967-02-27,NULL,238
238229,CHETWYND RIVER @ CHETWYND,CHETWYND @ CHETWYND,.000,ARB,69.00000,54,542610.000,5869362.000,UTM,-37.321463290,141.480741200,WGS84,9,.000,1,Y,N,1,1967-03-30,NULL,238
238230,STOKES RIVER @ TEAKETTLE,STOKES @ TEAKETTLE,51.993,AHD,181.00000,54,536058.000,5808553.000,UTM,-37.869674050,141.409957700,WGS84,9,.000,1,Y,N,1,1966-06-27,NULL,238
238231,GLENELG RIVER @ BIG CORD,GLENELG @ BIG CORD,243.268,AHD,57.00000,54,621153.207,5869594.944,UTM,-37.312270000,142.367210000,WGS84,9,.000,1,Y,Y,1,1968-04-23,NULL,238
238235,CRAWFORD RIVER @ LOWER CRAWFORD,CRAWFORD @ CRAWFORD,.000,ARB,606.00000,54,539946.000,5796301.000,UTM,-37.980071410,141.454637400,WGS84,9,.000,1,Y,N,1,1970-05-25,NULL,238
238236,GLENELG RIVER @ ROCKLANDS RESERVOIR (HEAD GAUGE),GLENELG @ ROCKLANDS,.826,AHD,1355.00000,54,585066.700,5878668.200,MGA94,-37.234500000,141.959000000,GDA94,1,.000,1,N,n,1,1947-04-02,NULL,238
238237,MOORA MOORA CREEK @ MOORA MOORA RESERVOIR (H. GAUGE),MOORA MOORA CREEK,.000,AHD,.00000,54,625143.575,5879694.677,UTM,-37.220730000,142.410530000,WGS84,9,.000,1,Y,Y,1,1934-01-01,NULL,238
238249,GLENELG RIVER D/S BURKES BRIDGE,GLENELG R D/S BURKES,.000,GAU,3375.00000,54,530415.000,5878653.000,UTM,-37.238041310,141.342926200,WGS84,9,.000,0,Y,N,1,2001-05-18,NULL,238
238257,Glenelg River @ Weavers,Glenelg @ Weavers,NULL,NULL,NULL,54,576972.488,5876884.732,NULL,-37.251277780,141.867944440,,NULL,.000,9,N,N,1,2019-05-31,NULL,238
238266,Muddy Creek @ Henty Highway,Muddy Ck @ Henty Hwy,NULL,NULL,NULL,54,584763.875,5818940.394,MGA94,-37.772947000,141.962478000,GDA94,NOT,.000,NOT,Y,N,1,2021-01-14,NULL,238
238600,LAKE LINLITHGOW @ PENHURST,L. LINLITHGOW,189.893,AHD,.00000,54,606932.000,5819246.000,UTM,-37.767737560,142.214094800,WGS84,9,.000,1,Y,Y,1,1964-03-26,NULL,238
238601,BRADY SWAMP @ GLENTHOMPSON,BRADY SWAMP @ GLENTH,.000,ARB,.00000,54,628226.000,5836783.000,UTM,-37.606983030,142.452713000,WGS84,9,.000,1,Y,N,1,1964-03-25,NULL,238
238604,BRYANS SWAMP @ VICTORIA VALLEY,BRYANS SWAMP @ VICTO,.000,ARB,.00000,54,611287.000,5840964.000,UTM,-37.571512920,142.260216100,WGS84,9,.000,1,Y,N,1,1995-10-04,NULL,238
238700,ROCKLANDS CHANNEL @ ROCKLANDS RESERVOIR,ROCKLANDS CHANNEL,.000,ARB,.00000,54,584965.000,5878695.000,UTM,-37.234267400,141.957850800,WGS84,9,.000,1,Y,N,1,1951-01-01,NULL,238
238702,MOORA OUTLET CHANNEL @ MOORA RESERVOIR,MOORA OUTLET CHANNEL,.000,AHD,.00000,54,625032.480,5879147.022,UTM,-37.225680000,142.409370000,WGS84,9,.000,1,Y,N,1,1966-01-01,NULL,238
238707,ROCKLANDS CHANNEL @ TOOLONDO LAKE INLET,ROCKLANDS @ TOOLONDO,.000,ARB,.00000,54,583707.000,5905630.000,UTM,-36.991616000,141.940662600,WGS84,9,.000,1,Y,N,1,1992-03-05,NULL,238
